RacketId;Prezzo;Sesso;ImageLink;ColoreUno;ColoreDue;Profilo;Lunghezza;Peso;NumeroArticolo;PuntoDiEquilibrio;TipoDiGioco;TipoDiProdotto;Telaio;Nucleo;LivelloDiGioco;Forma;Eta;Bilanciamento;Anno;Url;Marca;Modello;VecchioPrezzo
344;199,99;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29637-60dc04ae-29739-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" POTENZA";NULL;" FIBRA DI CARBONIO";" GOMMA EVA";" AVANZATO";" HIBRIDA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/bullpadel-flow-wpt-brussels-p-29739.html;bullpadel;NULL;249,99
345;389,95;NULL;https://www.padelnuestro.com/images/products/METALBONE-HRD-3-2_RK1AB0U22_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-hrd-32-2023-p-32917.html;adidas;NULL;0
346;379,95;NULL;https://www.padelnuestro.com/images/products/METALBONE-CTRL-3-2_RK1CA0U31_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-ctrl-32-2023-p-32916.html;adidas;NULL;0
347;219,95;NULL;https://www.padelnuestro.com/images/products/RK2AA0U16-800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-team-2023-p-32919.html;adidas;NULL;0
348;219,95;NULL;https://www.padelnuestro.com/images/products/RK2AB0U12_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-w-team-donna-2023-p-32920.html;adidas;NULL;0
349;115;NULL;https://www.padelnuestro.com/images/products/RK4AA1U22_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-youth-32-junior-2023-p-32921.html;adidas;NULL;0
350;18,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23999-c1f44ba7-29230-NORMAL.jpg;nero;fucsia;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" POLYCARBONATE";" FOAM";" PRINCIPIANTE";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/orygen-inruder-p-29230.html;orygen;NULL;39,95
351;169;NULL;https://www.padelnuestro.com/images/products/STAR-VIE-RPTR-RAPTOR21-SIN-FIRMA_800-1000_2.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/star-vie-raptor-p-23443.html;star;NULL;299,9
352;59,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27871-64cf8cd6-28623-NORMAL.jpg;giallo;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/adidas-faster-control-green-p-28623.html;adidas;NULL;190
353;129,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19106-ceb4a463-19822-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" FIBRA DI CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/adidas-carbon-ctrl-20-p-19822.html;adidas;NULL;255
354;255;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27948-01fb6dce-30175-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/wilson-blade-pro-padel-v2-2-nero-verde-p-30175.html;wilson;NULL;295
355;139;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27961-2627d93a-30158-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" FIBRA DI VETRO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/wilson-pro-staff-v2-team-p-30158.html;wilson;NULL;160
356;89,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-8294-d11d889f-7047-NORMAL.jpg;lilla;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO / CARBONIO ";" GOMMA BLACK EVA";" AVANZATO / INTERMEDIO ";" ROTONDA";NULL;" BASSO";" 2017                                                    ";https://www.padelnuestro.com/it/black-crown-piton-50-p-7047.html;black;NULL;230
357;269,95;Donna;https://www.padelnuestro.com/images/products/ELITE-MFINAL-22-468074-MJR_800-1000_1.jpg;;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/bullpadel-elite-w-master-final-2022-p-31989.html;bullpadel;NULL;339,95
358;350;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31929-dd336627-35585-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-diablo-revolution-ii-sanyo-pro-p-35585.html;siux;NULL;0
359;149,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-105908-e868e1a0-34748-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/mm2-pro-by-manu-martin-p-34748.html;mm2;NULL;0
360;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21577-b9caa315-23140-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA ULTRA SOFT";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-sonic-p-23140.html;dunlop;NULL;200
361;69,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21582-e3b944cf-23132-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/dunlop-sonic-g1-nh-p-23132.html;dunlop;NULL;200
362;286;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-20110-55385412-22838-NORMAL.jpg;nero;grigio;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" GOCCIA INVERTITA";NULL;" MEDIO / MEDIO ";" 2020                                                    ";https://www.padelnuestro.com/it/siux-pegasus-grafene-1k-p-22838.html;siux;NULL;0
363;141,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19094-313da512-22126-NORMAL.jpg;oro;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/star-vie-basalto-carbon-oro-p-22126.html;star;NULL;309,99
364;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21581-1b49ddbc-23128-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-skin-attack-g1-nh-nera-gialla-p-23128.html;dunlop;NULL;190
365;286;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-17554-f23355c7-18393-NORMAL.jpg;nero;argento;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO KEVLAR";" GOMMA EVA MORBIDA.";" AVANZATO";" HIBRIDA";NULL;" ALTO / MEDIO ";" 2019                                                    ";https://www.padelnuestro.com/it/siux-pegasus-grafene-silver-p-18393.html;siux;NULL;0
366;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21580-0fc0adfe-23129-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" INTERMEDIO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-skin-control-soft-p-23129.html;dunlop;NULL;190
367;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21575-280c9431-23131-NORMAL.jpg;;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-skin-control-nh-p-23131.html;dunlop;NULL;190
368;137,45;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21335-257a4431-22778-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/enebe-rsx-graphene-p-22778.html;enebe;NULL;279,99
369;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21576-ef8963a7-23139-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" DIAMANTE";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/dunlop-skin-attack-soft-p-23139.html;dunlop;NULL;190
370;49,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21583-49c6cf04-23121-NORMAL.jpg;;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" PRINCIPIANTE";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/dunlop-renegade-g1-nh-p-23121.html;dunlop;NULL;150
371;68,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21579-9d221118-23130-NORMAL.jpg;;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-samurai-nh-nera-rossa-p-23130.html;dunlop;NULL;180
372;68,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21584-6a58ee7c-23116-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" ";NULL;" ";" ";" INTERMEDIO";" ";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/dunlop-samurai-g1-nh-p-23116.html;dunlop;NULL;180
373;69;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-18144-0b9d8428-18092-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" PRINCIPIANTE";" ROTONDA";NULL;" BASSO";" 2019                                                    ";https://www.padelnuestro.com/it/bullpadel-sky-2019-giallo-p-18092.html;bullpadel;NULL;180
374;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-20227-c00bb8e8-21472-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ";" 2020                                                    ";https://www.padelnuestro.com/it/bullpadel-vertex-x-line-p-21472.html;bullpadel;NULL;250
375;349,99;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-32425-9abb8c27-31980-NORMAL.jpg;;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/bullpadel-vertex-03-ctr-23-p-31980.html;bullpadel;NULL;0
376;324,99;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31576-df7431a1-32376-NORMAL.jpg;nero;grigio;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" ";"                                                     ";https://www.padelnuestro.com/it/nox-at10-genius-18k-by-agustin-tapia-23-p-32376.html;nox;NULL;0
377;49,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27772-1ff66410-29613-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-adrenaline-ibai-edition-p-29613.html;siux;NULL;99
378;279;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25919-7a0faa2f-26814-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";NULL;" INTERMEDIO";" LACRIMA";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/babolat-air-viper-2022-p-26814.html;babolat;NULL;320
379;119,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19549-d07954cd-20350-NORMAL.jpg;nero;arancione;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA SUPER SOFT";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/orygen-epic-3-xtreme-p-20350.html;orygen;NULL;229
380;259;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-26518-beab4499-28653-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/star-vie-astrum-eris-p-28653.html;star;NULL;340
381;179;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-30244-e5fa0064-30184-NORMAL.jpg;rosso;/;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONO 12K";" GOMMA EVA";" AVANZATO";" HIBRIDA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/pack-nox-mm2-pro-by-manu-martin-e-borsa-p-30184.html;pack;NULL;189
382;92,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27624-9ad66797-27990-NORMAL.jpg;nero;arancione;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/nox-shadow-power-fiber-p-27990.html;nox;NULL;279
383;299;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31940-ca1e74d0-32776-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-sg-copper-edition-18k-p-32776.html;siux;NULL;0
384;179,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-18913-88a00c6e-19477-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2020                                                    ";https://www.padelnuestro.com/it/bullpadel-hack-02-p-19477.html;bullpadel;NULL;279,95
385;124,94;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-17257-7cff8864-17174-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2019                                                    ";https://www.padelnuestro.com/it/vibora-black-mamba-edizione-2019-p-17174.html;vibora;NULL;330
386;189,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-18914-704708ae-19470-NORMAL.jpg;arancione;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2020                                                    ";https://www.padelnuestro.com/it/bullpadel-vertex-02-p-19470.html;bullpadel;NULL;274,95
387;169,94;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-18054-46a60498-17843-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2019                                                    ";https://www.padelnuestro.com/it/vibora-yarara-edition-2019-p-17843.html;vibora;NULL;360
388;279;Uomini;https://www.padelnuestro.com/images/products/SIUX-DIABLO-AZUL-2017-FRENTE-min.jpg;blu;nero;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA BLACK EVA";" AVANZATO";" IBRIDA";NULL;" MEDIO";" 2017                                                    ";https://www.padelnuestro.com/it/siux-diablo-grafene-blu-p-8927.html;siux;NULL;450
389;279;Uomini;https://www.padelnuestro.com/images/products/SIUX-DIABLO-GRAFENO-2015-compressor.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO GRAFENE";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";" 2016                                                    ";https://www.padelnuestro.com/it/siux-diablo-granph-p-4702.html;siux;NULL;450
390;450,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106485-fe332760-35164-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-maxima-summum-prisma-radio-w-2023-p-35164.html;varlion;NULL;0
391;419,95;NULL;https://www.padelnuestro.com/images/products/PACKPATLTD23-1000-1000(2).jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/nox-at-genius-limited-edition-2023-p-33299.html;nox;NULL;0
392;405,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106468-f2e5f24b-35147-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-radio-w-blu-2023-p-35147.html;varlion;NULL;450,99
393;405,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106484-e6bffc7f-35163-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-maxima-summum-prisma-radio-s-2023-p-35163.html;varlion;NULL;450,99
394;405,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106467-8452ab5d-35146-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-radio-s-blu-2023-p-35146.html;varlion;NULL;450,95
395;399,95;NULL;https://www.padelnuestro.com/images/products/RK1AC0U21-800-1000.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-adipower-multiweight-2023-p-33138.html;adidas;NULL;0
396;399,95;NULL;https://www.padelnuestro.com/images/products/RK1CB0U23_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-adipower-multiweight-ctrl-2023-p-32939.html;adidas;NULL;0
397;399;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24660-84ea3fae-26301-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA ULTRA SOFT";" AVANZATO";" DIAMANTE";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/siux-spyder-revolution-p-26301.html;siux;NULL;0
398;399;NULL;https://www.padelnuestro.com/images/products/MX-468106-800-1000.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/bullpadel-hack-03-mx-p-34334.html;bullpadel;NULL;0
399;394,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106463-faaf7672-35142-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-airflow-my-s-2023-p-35142.html;varlion;NULL;438,95
400;394,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106464-e223ad6d-35143-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-airflow-my-w-2023-p-35143.html;varlion;NULL;438,95
401;389;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29893-4a934521-30103-NORMAL.jpg;nero;grigio;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA DURA";" ";" ";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/vidar-of-bastad-cc-elite-p-30103.html;vidar;NULL;0
402;380;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24151-506ef53d-26324-NORMAL.jpg;rosso;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" ";" GOMMA EVA";" AVANZATO";" GOCCIA INVERTITA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/siux-pegasus-revolution-12k-p-26324.html;siux;NULL;0
403;379,95;NULL;https://www.padelnuestro.com/images/products/METALBONE-3-2-RK1AA0U22_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-metalbone-32-2023-p-32915.html;adidas;NULL;0
404;379,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-103654-54781d7f-32878-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/babolat-technical-viper-lebron-2023-p-32878.html;babolat;NULL;0
405;376,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106483-2320b071-35162-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-maxima-summum-prisma-airflow-w-2023-p-35162.html;varlion;NULL;418,95
406;376,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106465-310043b9-35144-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-airflow-s-2023-p-35144.html;varlion;NULL;418,95
407;376,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106466-310043b9-35145-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-bourne-prisma-airflow-w-lime-2023-p-35145.html;varlion;NULL;418,99
408;376,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106482-b893fcfc-35161-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-maxima-summum-prisma-airflow-s-2023-p-35161.html;varlion;NULL;418,95
409;374,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-105297-c888294a-34236-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/vibor-a-yarara-liquid-edition-2023-p-34236.html;vibor-a;NULL;0
410;364,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106479-4f8eb20c-35158-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-lw-summum-prisma-airflow-w-2023-p-35158.html;varlion;NULL;404,95
411;364,95;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-106480-e4dae438-35159-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/varlion-lw-summum-prisma-airflow-s-2023-p-35159.html;varlion;NULL;404,95
412;364,95;NULL;https://www.padelnuestro.com/images/products/TAIPAN-LIQUID-EDITION-2023-001462_800-1000_1.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/vibor-a-taipan-liquid-edition-2023-p-34235.html;vibor-a;NULL;0
413;360;NULL;https://www.padelnuestro.com/images/products/PRO-X2023-SPECIAL-800-1000(2).jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/head-speed-pro-x-special-packaging-2023-p-33251.html;head;NULL;400
414;350;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28752-f54bebf0-35084-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-electra-st2-stupa-pro-p-35084.html;siux;NULL;0
415;350;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-30238-86fe7a3f-34446-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-spyder-revolution-control-2-p-34446.html;siux;NULL;0
416;350;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24742-67604c97-31834-NORMAL.jpg;blu;grigio;0;NULL;NULL;NULL;0;" POTENZA";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" DIAMANTE";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/siux-trilogy-2-attack-p-31834.html;siux;NULL;0
417;350;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28751-85677533-35466-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/siux-fenix-iii-javi-ruiz-pro-p-35466.html;siux;NULL;0
