RacketId;Prezzo;Sesso;ImageLink;ColoreUno;ColoreDue;Profilo;Lunghezza;Peso;NumeroArticolo;PuntoDiEquilibrio;TipoDiGioco;TipoDiProdotto;Telaio;Nucleo;LivelloDiGioco;Forma;Eta;Bilanciamento;Anno;Url;Marca;Modello;VecchioPrezzo
56;43,95;Bambini;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe9e75ce3/images/009/057/0280700000_000.jpg?q=80&sw=2000;nero;NULL;0;NULL;300;0090570280700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-viper-junior-0090570280700000.html;Babolat;Viper Junior;65
57;75,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw0f8b0f01/images/006/058/0405900000_000.jpg?q=80&sw=2000;nero;lilla;38;455;345;0060580405900000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-zephyr-0060580405900000.html;HEAD;Zephyr;180
58;379,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa2845e1b/images/009/062/0289400000_000.jpg?q=80&sw=2000;nero;NULL;38;455;365;0090620289400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-tech-viper-juan-lebron-0090620289400000.html;Babolat;Tech Viper Juan Lebron;0
59;165,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc8e78158/images/236/058/0004100000_000.jpg?q=80&sw=2000;nero;NULL;38;455;360-380;2360580004100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-conqueror-10-2360580004100000.html;Drop Shot;Conqueror 10;340
60;304,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwd544020f/images/009/062/0289500000_000.jpg?q=80&sw=2000;grigio;rosso;38;455;365;0090620289500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-technical-viper-apt-0090620289500000.html;Babolat;Technical Viper APT;340
61;259,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw96d6b940/images/005/062/0012700000_000.jpg?q=80&sw=2000;nero;NULL;0;455;NULL;0050620012700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-metalbone-carbon-0050620012700000.html;adidas;Metalbone CARBON;0
62;208,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa2e74085/images/009/057/0280200000_000.jpg?q=80&sw=2000;nero;NULL;38;455;NULL;0090570280200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-counter-viper-0090570280200000.html;Babolat;Counter Viper;320
63;214,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6fe3bc8a/images/009/062/0289000000_000.jpg?q=80&sw=2000;bianco;rosa;38;455;NULL;0090620289000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-dyna-energy-0090620289000000.html;Babolat;Dyna Energy;240
64;222,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw30640c13/images/203/058/0003000000_000.jpg?q=80&sw=2000;bianco;oro;38;455;350-385;2030580003000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-astrum-es-22-2030580003000000.html;Starvie;Astrum Es 22;340
65;189,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw427fb810/images/006/054/0402000000_000.jpg?q=80&sw=2000;bianco;nero;38;NULL;375;0060540402000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-graphene-360-alpha-pro-0060540402000000.html;HEAD;Graphene 360+ Alpha Pro;290
66;194,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw698e35aa/images/203/062/0004100000_000.jpg?q=80&sw=2000;bianco;blu;38;455;NULL;2030620004100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-aquila-space-pro-2.0-2030620004100000.html;Starvie;Aquila Space Pro 2.0;219,95
67;151,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwec5645c0/images/006/059/0418400000_000.jpg?q=80&sw=2000;grigio;lilla;38;NULL;365;0060590418400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-gravity-elite-0060590418400000.html;HEAD;Gravity Elite;200
68;194,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8332ffc7/images/203/058/0002900000_000.jpg?q=80&sw=2000;rosso;bianco;38;455;350-385;2030580002900000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-raptor-evolution-2030580002900000.html;Starvie;Raptor Evolution;319,9
69;52,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe61acb08/images/009/059/0282600000_000.jpg?q=80&sw=2000;nero;rosa;38;455;340;0090590282600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-reveal-2022-0090590282600000.html;Babolat;Reveal (2022);80
70;144,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw59f08d82/images/239/055/0000100000_000.jpg?q=80&sw=2000;nero;blu;38;330;NULL;2390550000100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/cartri-maximum-shield-2390550000100000.html;Cartri;Maximum Shield;380
71;42,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw18926a0a/images/016/051/0218900000_000.jpg?q=80&sw=2000;nero;NULL;0;NULL;NULL;0160510218900000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/dunlop-hire-0160510218900000.html;Dunlop;Hire;60
72;89,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb4879199/images/006/062/0423700000_000.jpg?q=80&sw=2000;rosso;nero;38;455;360;0060620423700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-flash-0060620423700000.html;HEAD;Flash;100
73;52,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw185cfc6b/images/009/059/0282500000_000.jpg?q=80&sw=2000;blu;rosso;38;455;355;0090590282500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-contact-2022-0090590282500000.html;Babolat;Contact (2022);80
74;111,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc548e4f8/images/236/058/0003500000_000.jpg?q=80&sw=2000;nero;NULL;38;455;360-380;2360580003500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-yukon-pro-1.0-2360580003500000.html;Drop Shot;Yukon Pro 1.0;230
75;104,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwcaf41b6b/images/202/051/0000400000_000.jpg?q=80&sw=2000;nero;arancione;38;NULL;350-370;2020510000400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/black-crown-piton-air-2020510000400000.html;Black Crown;Piton Air;230
76;189,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb119997f/images/009/057/0281000000_000.jpg?q=80&sw=2000;nero;NULL;38;455;350-360;0090570281000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-counter-vertuo-0090570281000000.html;Babolat;Counter Vertuo;240
77;86,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwec5dafd7/images/236/058/0003100000_000.jpg?q=80&sw=2000;nero;NULL;38;455;NULL;2360580003100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-delta-2.0-2360580003100000.html;Drop Shot;Delta 2.0;180
78;112,95;Bambini;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe551eb16/images/005/062/0013700000_000.jpg?q=80&sw=2000;nero;rosso;0;455;NULL;0050620013700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-metalbone-youth-3.2-0050620013700000.html;adidas;Metalbone Youth 3.2;0
79;159,95;Donna;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw90840fb8/images/149/062/0008700000_000.jpg?q=80&sw=2000;nero;arancione;38;455;365-380;1490620008700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/bullpadel-vertex-pack-vertex-2-ltd-edizione-limitata-in-aggiunta-borsa-per-racchetta-in-aggiunta-tubo-di-palline-1490620008700000.html;Bullpadel;Vertex Pack Vertex 2 LTD (Edizione limitata, In aggiunta borsa per racchetta, In aggiunta tubo di palline);179,95
80;46,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf42c8750/images/016/058/0225600000_000.jpg?q=80&sw=2000;nero;arancione;38;NULL;NULL;0160580225600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/dunlop-rocket-ultra-0160580225600000.html;Dunlop;Rocket Ultra;80
81;59,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw56d7fa20/images/149/058/0006700000_000.jpg?q=80&sw=2000;nero;NULL;38;455;360-370;1490580006700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/bullpadel-indiga-indiga-ctr-1490580006700000.html;Bullpadel;Indiga INDIGA CTR;79,95
82;48,95;Bambini;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw5ec8f61b/images/005/057/0010400000_000.jpg?q=80&sw=2000;arancione;NULL;0;455;310-330;0050570010400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-adipower-junior-3.1-0050570010400000.html;adidas;Adipower Junior 3.1;75
83;319,95;Donna;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc264bd4f/images/122/062/0008200000_000.jpg?q=80&sw=2000;argento;lilla;0;NULL;NULL;1220620008200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/nox-vk10-by-aranzazu-osoro-1220620008200000.html;NOX;VK10 By Aranzazu Osoro;0
84;319,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw06edfd39/images/202/061/0003000000_000.jpg?q=80&sw=2000;nero;rosso;38;455;355-370;2020610003000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/black-crown-special-16k-2020610003000000.html;Black Crown;Special 16K;0
85;89,95;Bambini;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6b1d4a36/images/149/062/0010100000_000.jpg?q=80&sw=2000;nero;arancione;36;455;NULL;1490620010100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/bullpadel-vertex-vertex-junior-1490620010100000.html;Bullpadel;Vertex VERTEX Junior;0
86;179,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw47cfa73f/images/006/062/0423200000_000.jpg?q=80&sw=2000;nero;blu;38;455;365;0060620423200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-zephyr-pro-0060620423200000.html;HEAD;Zephyr Pro;200
87;324,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw84411742/images/122/062/0007400000_000.jpg?q=80&sw=2000;nero;rosso;0;NULL;360-375;1220620007400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/nox-nerbo-wpt-luxury-series-1220620007400000.html;NOX;Nerbo WPT Luxury Series;0
88;279,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw873183a4/images/202/061/0003100000_000.jpg?q=80&sw=2000;nero;bianco;38;455;355-370;2020610003100000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/black-crown-special-soft-2020610003100000.html;Black Crown;Special Soft;0
89;67,95;Bambini;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1cf4c9a3/images/005/062/0013800000_000.jpg?q=80&sw=2000;nero;arancione;0;455;NULL;0050620013800000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-adipower-junior-3.2-0050620013800000.html;adidas;Adipower Junior 3.2;74,95
90;169,95;NULL;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwed8ce13d/images/006/062/0423300000_000.jpg?q=80&sw=2000;nero;rosa;38;455;3453;0060620423300000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-zephyr-0060620423300000.html;HEAD;Zephyr;190
91;324,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8971b54a/images/122/062/0007700000_000.jpg?q=80&sw=2000;nero;rosso;0;NULL;NULL;1220620007700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/nox-at10-genius-18k-by-augustin-tapia-1220620007700000.html;NOX;AT10 Genius 18k By Augustin Tapia;0
92;167,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6bdd76f0/images/236/062/0005500000_000.jpg?q=80&sw=2000;nero;verde;38;455;NULL;2360620005500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-explorer-pro-5.0-2360620005500000.html;Drop Shot;Explorer Pro 5.0;240
93;319,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7ddf49f3/images/122/062/0007800000_000.jpg?q=80&sw=2000;nero;verde;0;NULL;NULL;1220620007800000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/nox-at10-genius-hard-by-augustin-tapia-1220620007800000.html;NOX;AT10 Genius Hard By Augustin Tapia;0
94;189,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwef4a13bc/images/006/060/0428300000_000.jpg?q=80&sw=2000;arancione;argento;38;455;360;0060600428300000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-delta-elite-in-aggiunta-borsa-per-racchetta-in-aggiunta-3x-tubo-di-palline-0060600428300000.html;HEAD;Delta Elite (In aggiunta borsa per racchetta, In aggiunta 3x tubo di palline);311
95;339,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw077fea95/images/203/062/0003500000_000.jpg?q=80&sw=2000;nero;giallo;38;455;NULL;2030620003500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-metheora-dual-2030620003500000.html;Starvie;Metheora Dual;379,95
96;204,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwdd64dc40/images/236/062/0005700000_000.jpg?q=80&sw=2000;rosso;verde;38;455;NULL;2360620005700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-yukon-pro-2.0-2360620005700000.html;Drop Shot;Yukon Pro 2.0;255
97;194,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwff5735cd/images/203/062/0004200000_000.jpg?q=80&sw=2000;bianco;blu;38;455;NULL;2030620004200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-aquila-space-2.0-2030620004200000.html;Starvie;Aquila Space 2.0;219,95
98;184,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw4aa4cef7/images/203/062/0004600000_000.jpg?q=80&sw=2000;bianco;rosso;38;455;NULL;2030620004600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-titania-kepler-speed-2.0-2030620004600000.html;Starvie;Titania Kepler Speed 2.0;209,95
99;164,95;Donna;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw786fa86e/images/149/062/0011300000_000.jpg?q=80&sw=2000;blu;arancione;38;455;350-360;1490620011300000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/bullpadel-elite-light-23-1490620011300000.html;Bullpadel;Elite Light 23;184,95
100;74,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw4d305792/images/122/062/0008600000_000.jpg?q=80&sw=2000;nero;argento;0;460;NULL;1220620008600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/nox-x-one-23-1220620008600000.html;NOX;X-One 23;0
101;94,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb7150401/images/236/062/0004900000_000.jpg?q=80&sw=2000;nero;rosso;38;455;NULL;2360620004900000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-spark-2360620004900000.html;Drop Shot;Spark;119
102;179,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw5a06172c/images/202/058/0002500000_000.jpg?q=80&sw=2000;nero;lime;38;455;355-370;2020580002500000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/black-crown-hurricane-2020580002500000.html;Black Crown;Hurricane;0
103;74,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw0a588880/images/016/062/0230000000_000.jpg?q=80&sw=2000;nero;blu;38;NULL;NULL;0160620230000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/dunlop-rocket-tour-0160620230000000.html;Dunlop;Rocket Tour;85
104;149,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw11599147/images/005/059/0012000000_000.jpg?q=80&sw=2000;nero;giallo;38;455;365-375;0050590012000000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-nn-carbon-ctrl-in-aggiunta-borsa-per-racchetta-in-aggiunta-3x-tubo-di-palline-0050590012000000.html;adidas;NN Carbon Ctrl (In aggiunta borsa per racchetta, In aggiunta 3x tubo di palline);205,95
105;148,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc003a1b5/images/203/058/0003200000_000.jpg?q=80&sw=2000;grigio;bianco;38;455;NULL;2030580003200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/starvie-tronix-2030580003200000.html;Starvie;Tronix;174,95
106;69,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9db692d7/images/005/062/0014400000_000.jpg?q=80&sw=2000;nero;rosa;0;455;NULL;0050620014400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-match-light-3.2-0050620014400000.html;adidas;Match LIGHT 3.2;0
107;349,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw4ced69e7/images/149/062/0008300000_000.jpg?q=80&sw=2000;nero;arancione;38;455;365-375;1490620008300000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/bullpadel-vertex-vertex-03-23-1490620008300000.html;Bullpadel;Vertex VERTEX 03 23;0
108;299,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf769d76c/images/005/062/0012600000_000.jpg?q=80&sw=2000;nero;multicolore;0;455;NULL;0050620012600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/adidas-adipower-light-3.2-0050620012600000.html;adidas;Adipower LIGHT 3.2;0
109;159,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1303df72/images/009/062/0288800000_000.jpg?q=80&sw=2000;blu;rosso;0;455;350;0090620288800000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/babolat-air-vertuo-0090620288800000.html;Babolat;Air Vertuo;180
110;209,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwdb0b44d4/images/006/060/0428400000_000.jpg?q=80&sw=2000;nero;lilla;38;455;345;0060600428400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/head-zephyr-in-aggiunta-borsa-per-racchetta-in-aggiunta-3x-tubo-di-palline-0060600428400000.html;HEAD;Zephyr (In aggiunta borsa per racchetta, In aggiunta 3x tubo di palline);281
111;249,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc28b63f2/images/202/058/0002400000_000.jpg?q=80&sw=2000;nero;lime;38;455;355-370;2020580002400000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/black-crown-hurricane-pro-2020580002400000.html;Black Crown;Hurricane Pro;0
112;204,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1bdc0a4b/images/236/062/0005600000_000.jpg?q=80&sw=2000;nero;blu;38;455;NULL;2360620005600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/drop-shot-essense-2.0-2360620005600000.html;Drop Shot;Essense 2.0;255
113;114,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwd26684da/images/012/058/0154800000_000.jpg?q=80&sw=2000;nero;giallo;0;NULL;355;0120580154800000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/tecnifibre-wall-breaker-355-0120580154800000.html;Tecnifibre;Wall Breaker 355;129,99
114;224,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa2c9bc5c/images/012/058/0154600000_000.jpg?q=80&sw=2000;nero;giallo;0;NULL;365;0120580154600000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/tecnifibre-wall-breaker-365-0120580154600000.html;Tecnifibre;Wall Breaker 365;249,99
115;129,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw71b71052/images/007/058/0371800000_000.jpg?q=80&sw=2000;nero;NULL;0;455;370;0070580371800000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/wilson-blade-team-v2-0070580371800000.html;Wilson;Blade Team V2;160
116;49,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw0d7cb6a7/images/079/058/0000200000_000.jpg?q=80&sw=2000;nero;arancione;38;455;NULL;0790580000200000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/puma-solar-court-0790580000200000.html;Puma;Solar Court;69,95
117;133,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dw2d1b7989/images/012/054/0150700000_000.jpg?q=80&sw=2000;nero;bianco;38;455;375;0120540150700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/tecnifibre-wall-master-375-0120540150700000.html;Tecnifibre;Wall Master 375;219,99
118;59,95;Unisex;https://www.tennis-point.it/dw/image/v2/BBDP_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb1536c1b/images/003/056/0000700000_000.jpg?q=80&sw=2000;bianco;NULL;0;NULL;NULL;0030560000700000;0;NULL;Racchette da padel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.tennis-point.it/fila-the-exordior-0030560000700000.html;Fila;The Exordior;99,95
